black,hispanic,married,education,treat,age,re74,re75,re78
0,0,1,14,1,31,24699.9218751795,27712.94703561297,31874.8961913889
0,0,1,5,0,37,0.0,0.0,13446.098263706646
0,0,1,15,0,57,26915.81529905922,25685.479632671686,16377.486273674796
0,0,1,11,0,31,0.0,0.0,0.0
1,0,1,11,0,41,24543.304193685122,29268.345558342764,9159.838128299654
1,0,1,8,0,50,23080.36620949654,19274.70728911173,24443.915259225832
1,0,1,14,1,37,4089.8550307569913,4926.742109366776,13095.24871931479
1,0,1,6,1,44,5824.380880055742,5657.034663717794,16908.280129006613
0,0,1,8,0,35,9057.288631089841,661.3623357538345,12326.207808421206
0,0,1,12,1,30,14653.133325999606,13016.067246426013,10462.274999146142
1,0,1,6,0,38,0.0,0.0,718.3346100573817
0,0,1,11,0,37,40578.2754977583,36913.13914860459,43068.570029095325
0,0,1,9,1,34,36886.9921727571,36261.10957166963,46878.48895410756
0,0,1,15,1,36,20154.185859070607,25200.47261409941,40194.631967555884
1,0,1,13,1,29,18810.93968671061,12416.561337927664,25152.91190243514
0,0,1,11,0,46,24448.25908490549,23057.706078380554,32701.297490015968
0,0,0,14,0,18,25115.89686146377,13004.800343072318,6530.182321687218
1,0,1,13,0,32,14920.084986808204,13547.764583481203,17085.216857745138
0,0,1,15,0,22,8933.503369878506,26671.20184458924,36808.762383584624
0,0,1,16,0,40,29619.141744161898,23995.75713364586,18829.442810643384
0,0,1,18,0,18,27693.682377890742,24566.927279846688,32466.053964923867
1,0,1,8,1,45,13717.184989622618,15939.76808600678,19947.084866402605
0,0,0,14,1,47,19836.513184588457,4051.4674843579887,5459.460887999952
0,0,1,13,0,23,0.0,0.0,15176.052386492362
1,0,0,10,1,30,19498.366344598064,14609.387299634163,28574.87268448864
0,0,1,15,1,35,26331.828393187818,21162.81838298944,33027.37415636663
0,0,0,10,0,32,20448.876393957722,12995.23236683624,19288.99546508053
1,0,0,11,1,38,11097.655790487608,14647.48048623967,5040.248513771911
0,0,1,12,0,34,19412.616991459472,25955.42204015488,24822.116340055127
0,0,1,13,1,28,23769.58822774001,26783.4348726871,23962.143172278425
0,0,1,17,1,47,20708.279238383966,20560.262242671437,23569.932281689362
0,0,0,10,0,47,29092.01570714931,32042.33257506972,18776.1408925293
0,0,1,3,0,28,0.0,3212.4720709141693,0.0
0,0,1,13,0,36,11373.178408172558,12491.332586139517,19371.411310075204
0,1,1,10,1,29,8552.797312896355,2236.4500037241123,29843.123439770858
0,0,0,8,0,40,26533.725081600707,15470.10822805461,13225.10406052221
1,0,0,14,1,18,34796.46255567056,31413.319540472006,39993.19735745048
0,0,1,6,0,60,8764.82276778103,20629.73468024254,11885.715553444103
0,0,1,9,0,33,26471.346790829306,26837.314278331996,22669.802652224073
1,0,0,14,1,19,11751.120026327757,10493.771955195129,10758.840081228565
0,0,1,16,1,52,46387.954316578296,40969.8983562331,59402.09826993621
0,0,1,14,1,36,19611.388647812353,15158.320446560696,27447.691089633867
1,0,1,9,0,21,28630.493371638557,27451.316980556647,23020.190261670043
1,0,1,9,0,47,543.4047755389565,2592.194552723633,0.0
0,0,0,8,0,44,10482.94684483159,24454.35099691826,29045.247639551133
1,0,1,9,1,36,7546.734273080304,4606.706842221733,13113.52129145981
0,0,1,15,1,46,14705.902775111907,20538.632523195454,36336.13932106214
0,0,1,14,1,37,36705.68903778498,44393.04084379951,45117.299886436536
0,0,1,10,0,40,6792.26877784968,6786.209205242325,22722.85656842133
0,0,1,9,0,23,0.0,0.0,0.0
0,1,1,9,0,62,28525.553008757743,21180.049854076453,30911.658698754385
0,0,1,16,1,38,14350.080387555403,24948.219383998658,35125.28412739243
0,0,1,12,1,55,22668.3640679509,13739.121877392889,40443.59483809304
0,0,1,14,0,30,34339.37576077042,29445.51294310642,39843.08107857146
1,0,1,11,0,39,2082.2193956369865,4487.135686545063,27347.752551677528
0,0,1,12,0,44,29136.665938083654,17333.195463262822,24811.58822278512
0,0,1,11,0,30,27456.87158992153,17608.93502202483,29076.567558784904
0,0,1,13,0,34,15155.48183157378,14888.525971351803,16291.183617922803
0,0,1,12,1,33,8715.919472453586,4098.919158993111,14978.064080496533
1,0,1,9,0,43,28851.77861520661,23227.53447520755,28533.191156941346
1,0,0,11,0,16,3154.5428135316906,0.0,8573.125716892711
1,0,1,11,0,24,29011.187153089464,22291.339011928725,26420.58694604227
0,0,1,15,1,28,21842.197338549024,22942.31361033015,33919.680836475476
0,0,1,12,1,28,16592.510926074974,10239.974263391225,35053.85326175946
0,0,1,11,0,49,21627.633307284257,19214.136484502327,0.0
1,0,1,15,1,36,27666.63805473114,31718.522874122722,58451.29836129717
1,0,1,9,0,33,2968.9301429365078,0.0,15631.672359032544
0,0,1,9,0,35,4660.7585376601455,0.0,8853.779804245638
0,0,1,11,0,41,48826.42000102509,54264.08513598443,66036.17767915817
0,0,1,13,0,35,15446.517916106455,18965.628121775997,23406.49185728999
0,0,1,14,1,31,31585.31592407552,40417.82540353333,41279.26367476484
0,0,0,11,0,45,18288.637136024576,7932.478017296769,17318.559061512493
1,0,0,5,1,32,16060.219982704544,8937.573809817251,5612.394551228664
1,0,1,15,1,31,26881.510527771654,33426.58259517717,36935.680860136825
1,0,1,11,1,38,28693.853458847505,18196.383020875684,12707.544503735426
0,0,0,11,1,32,12731.037900342486,14831.595037139048,28487.431902130844
1,0,1,13,1,29,24664.778061307403,22575.36799165517,46153.99135418686
1,0,1,9,0,39,27276.030472110524,21531.996468490266,37207.52571758895
0,0,1,16,0,27,25963.014328546968,24934.626142859146,25618.022941064948
0,0,1,12,1,48,44927.642348784684,50831.762007483834,51679.85260269934
0,0,1,13,1,50,30350.673686632654,29997.368968014125,41916.16110792886
0,0,1,13,0,48,20649.731258130214,21272.404927869127,10317.80783755396
1,0,1,6,1,33,6840.282439350508,19911.951404163246,16104.006541072813
1,0,1,13,1,29,23666.45797582939,21356.985621306543,30614.30113701896
0,0,1,12,0,37,33598.63118804808,24510.084633637038,19713.730602144205
1,0,1,14,0,44,25865.789070441948,32335.206496790473,37194.99027884043
0,0,1,12,0,29,13971.669601301124,14915.137960188866,6848.5638009342765
0,0,1,9,1,30,44894.08217016161,32188.42980938904,35244.07208453487
0,0,1,11,0,45,17486.31644767859,0.0,0.0
0,0,0,15,1,39,35448.45714020303,24963.248216712986,41776.640725533915
0,0,1,17,1,31,24731.611783051638,28733.05603267215,31396.17115189455
0,0,1,17,0,28,39664.599083980866,51612.8703133494,53146.45024993653
1,0,0,11,0,35,6136.983908858168,0.0,12071.902253104568
1,0,1,10,1,23,804.4409414484471,0.0,4759.68726778215
0,0,1,12,0,33,32247.554601311556,28741.951103844236,29041.751789890906
1,0,1,10,1,25,19015.723642434634,9766.835620867958,24765.90203625491
0,0,1,14,1,27,35663.082523520934,42206.31013449175,52351.01709323978
0,0,0,11,0,47,22318.130655222645,20057.66467770778,5483.16105900237
0,0,1,15,1,48,46592.69238387151,39104.053686321,61392.28340995719
0,0,0,15,0,17,17023.309390554656,20336.379279981564,14976.40973154772
0,0,1,12,1,37,14248.51293485625,11683.819357600527,27703.326570431476
0,0,1,16,1,41,30975.960979664647,43213.0388134781,51784.07861248313
0,0,1,20,0,25,26192.600104726647,46381.35853859208,47068.71518054124
0,0,1,7,0,29,5411.375944554615,4797.752104839832,15766.286435766719
1,0,0,11,0,42,25215.524901497687,22455.568775761112,12687.509643045125
1,0,0,15,1,23,7429.753322536285,17988.456976177622,18375.523595729675
0,0,1,16,0,25,39561.04323141428,37339.03505838255,27290.799399603344
1,0,1,13,1,31,26321.90742935342,17606.970398391117,36550.74912226229
0,0,1,8,0,58,6840.8049702327935,5574.262988951403,8395.245550155607
0,0,1,16,0,21,1157.3428608606555,5624.6841256079115,1075.2224649683085
0,0,1,15,0,35,21964.50295063297,33659.04028630636,31919.19556350264
0,0,1,15,0,26,25491.465502627732,22968.25500650836,24657.761435375098
1,0,1,16,1,25,24033.86993057409,27198.089919747308,18826.670658881816
0,0,1,9,0,50,44775.80933659407,25865.47277013632,40335.54156534697
1,0,1,10,1,54,20545.673779563702,28688.508378423307,9801.339200539858
0,0,1,13,1,33,9697.46356181763,20479.78159974584,38109.8975732475
0,0,1,14,1,28,16490.776761009154,23521.438863100906,24456.368089645803
0,0,1,12,1,45,28089.310182370078,16611.800607068522,36109.91271491168
0,0,1,12,1,34,19992.96179244508,20694.970629879725,27806.43222429672
0,0,1,13,1,25,13247.594767535633,12889.762597716997,33965.15421262077
0,0,1,15,0,34,19259.434195310092,20884.610403313698,28074.087328955226
1,0,1,9,0,40,5564.857374542486,8122.549292355458,2921.677173987402
0,0,1,12,1,32,31760.573223522308,14089.781246250037,8906.251761945547
0,1,0,9,0,33,21324.514845471283,3098.6707629941866,18417.628826669104
0,0,1,10,0,26,1478.2471262998733,2972.1193214414525,18802.877728602678
1,0,1,10,0,40,19226.669097370515,10680.701070830986,17698.984465699294
0,0,1,9,0,39,35331.757555863645,37530.14415013575,13652.05398907439
0,0,1,12,0,52,32407.321341104027,25054.949165970484,39730.85397919985
1,0,1,6,1,29,4808.282142667897,16133.709443130643,19366.14087748827
0,0,1,14,0,38,33899.32517135845,19584.19683187667,21054.68162473552
0,0,1,11,0,33,14077.213470724259,14852.638388444338,14188.22265720943
0,1,1,13,1,32,25403.96774334528,17877.00105348486,30473.924876295394
0,0,1,11,0,35,26688.486490193838,23951.504405196367,22182.65957062388
0,0,1,13,0,30,19883.30892654607,21616.230200356407,19493.114858040808
0,0,1,12,0,24,13792.655133108703,25724.150490801883,27243.398020429806
0,0,1,11,1,48,1683.866101847325,15379.93996285916,14507.90293573822
1,0,1,8,1,37,9231.21537405225,7660.087859469314,14967.92408592614
1,0,1,9,1,46,10811.67115810869,9909.543224056273,12881.298919908633
1,0,0,5,0,30,0.0,91.42344112584578,3066.776946291102
0,0,0,12,1,16,0.0,1990.9299778102431,11821.666448631746
0,0,1,10,0,29,15094.156144977553,26002.802426832113,32253.35027199519
1,0,0,11,1,20,20398.91727652155,8829.002908453484,12926.224505990203
0,0,0,12,0,24,23483.0500914571,20254.94934105622,25085.964878901294
0,0,1,14,1,29,10886.73500464348,18948.271270538386,14755.341491194275
0,0,1,14,1,47,22983.269035053527,14982.83860011661,40027.434803081414
0,0,1,14,1,39,29357.96907923974,21353.309577091914,43889.399837243494
0,0,1,12,0,31,22176.396406830452,23023.974910773377,14553.423663807669
0,0,1,8,0,39,22109.82335255868,17182.217357433736,24920.193062878072
1,0,1,7,0,42,22499.70974671847,12527.084977597566,15723.430306391618
0,0,1,11,1,44,39007.28242186342,28160.164524503052,52245.170202547895
0,0,1,12,0,36,24477.456486031348,27209.1127617499,26720.46778915681
1,0,0,13,0,37,21009.635918611348,25970.23107968492,19390.190729979495
0,0,1,13,1,34,44193.285060220034,32268.21432892221,54996.98386925525
0,0,1,14,0,36,35578.57859135528,35803.4909208682,32724.740785176473
1,0,0,16,1,24,28600.478199793528,27629.10939539031,34236.68781979249
0,0,1,14,1,26,42580.60000060599,32512.86526296448,43286.501025314494
0,0,1,16,1,30,18201.811862036568,9224.703865386753,5338.118854866319
0,0,1,15,1,30,27413.564643055364,17444.68213356341,26409.9067886422
0,0,1,10,1,35,4558.786162647779,14316.715209737675,18568.077270730788
0,0,1,13,0,43,21841.67599270798,16803.837104774895,7697.775389541188
1,0,0,13,1,18,0.0,5268.9702899524855,14433.588993110432
0,0,1,8,0,38,25830.3249325813,19404.480813343915,4809.782783062412
0,0,0,11,0,20,18455.803106750896,12286.376894525913,21913.213823183592
1,0,0,10,1,17,11095.00378769281,8870.736465614962,27739.389482779363
0,0,1,6,0,41,22154.29079655276,18090.78502757126,23349.88539435565
0,0,0,15,0,22,29838.378762687513,31912.89307417787,49466.17660661008
0,0,0,10,0,21,22276.06055422262,23244.473385488942,15541.582431135394
0,0,1,13,0,38,13718.621383294412,15790.835347732489,15682.208938385464
0,0,1,7,0,37,9728.153819692405,5965.459043874851,20456.562219260508
1,0,0,14,1,22,21303.88633659012,21783.872863987337,32260.24225845502
0,0,1,11,0,42,2162.403435231241,15638.25890600956,0.0
0,0,1,16,0,28,25593.526635352537,38977.35329051803,49345.98775554108
0,0,1,7,0,46,43531.169314865205,43562.65445123788,38956.30185828222
0,1,1,9,1,36,30192.566136289173,13312.637635564151,26975.455097940066
0,0,0,12,0,17,15516.811340095841,14458.220904511394,22310.279417182286
0,0,1,12,0,38,10622.732929088814,7680.719358256136,0.0
0,0,1,17,0,44,17420.646625216326,33046.732512900446,39034.530272398435
0,0,1,13,1,32,19809.824449537373,20766.98806740462,31309.902553210275
0,1,1,17,1,21,28472.379845804913,27415.332768326964,31147.990575715296
1,0,1,13,1,24,21899.701056482554,23698.261464128962,29542.59883587476
0,0,1,14,1,37,18911.881755857543,24469.543314001312,43338.99772426685
1,0,1,10,0,36,0.0,3154.214745520312,0.0
0,0,1,12,0,23,2321.9183242559448,0.0,0.0
1,0,1,12,1,30,27112.762449814934,14585.301995360953,29497.07419731155
0,0,1,11,1,25,1456.008603454702,9657.87257886002,19892.43100282253
1,0,0,12,0,24,7609.187976584972,11646.247760778084,4193.636194342083
1,0,1,12,1,25,0.0,0.0,11729.004807033332
0,0,1,13,1,25,27102.00493497204,38830.78610300338,40205.54677405951
0,0,1,12,1,26,0.0,0.0,5119.57888146886
0,0,1,13,1,20,5780.319910685694,3833.98075310123,12428.465551787573
0,0,1,12,1,25,5967.213872430979,15803.433338659517,21423.541052443783
0,0,1,8,0,25,11784.908190797574,11016.619252262944,7304.923550639283
0,0,1,15,0,30,24110.201281210542,41420.644354776676,29390.277481391004
0,0,1,10,0,36,21423.87259815937,12470.459415191677,0.0
1,0,1,7,0,39,0.0,0.0,0.0
0,0,0,10,1,18,18027.163667898873,22479.085673529906,29413.697569899723
0,0,1,14,0,47,44915.375259972694,38406.58329420956,33690.51373075424
1,0,1,5,1,35,7256.812032154357,2268.4766444791476,17359.956449798916
1,0,1,8,1,60,29148.78090459333,23977.080887995246,29684.99513321306
0,0,1,14,1,21,8896.474293660724,3267.266369062254,29112.950479158397
1,0,0,13,1,24,6513.1029709063605,7954.408828034451,28953.886359173986
0,1,1,12,0,35,3972.693948797536,5458.481941633116,3551.6025763067264
0,0,1,14,0,35,30010.062508313276,22787.274332517605,28005.53471293482
1,0,1,10,0,33,528.9244926752417,898.9259007306955,20331.007081369244
0,0,1,13,0,36,28484.44374663326,31302.373137721246,15929.250646117132
0,0,1,15,0,35,38137.9098491638,41425.27725260594,47156.81447463406
1,0,1,10,0,49,9356.40283653792,8778.255136091633,7484.8184807687485
0,0,1,14,0,52,22684.6728077742,22869.024465886378,22640.006819645212
0,0,1,19,1,42,25451.73135103595,32148.694669728073,42895.59906537782
0,1,1,12,1,33,8560.252063444846,4422.514219060315,4310.806031877249
0,0,1,14,1,47,39865.12037195981,34525.57201983803,34698.959614331085
0,0,0,14,0,34,13343.501308842866,11858.929112250335,22093.313114585242
0,0,1,10,1,57,16635.456031881135,14072.448054464883,37866.533657207954
0,0,1,17,0,29,17427.996418709135,21169.141882149732,47982.93406146442
1,0,1,17,1,26,23303.165375754623,23071.445332406347,40406.69572353204
0,0,0,13,1,39,24653.274235440287,21947.063511260054,7337.4684316100365
0,0,1,10,1,34,26675.664775385383,33131.586120386695,36672.26546266183
0,0,1,13,0,31,22235.685805541805,11132.48258146252,24607.016056254317
0,0,1,13,1,37,16329.048828147119,9219.267262269037,31182.220536879053
1,0,1,12,0,40,5126.665576862146,11678.033267601653,5134.223927400471
0,0,1,15,0,35,43515.77781385905,37807.53236404502,31375.556929502523
1,0,1,8,0,34,15922.023132110684,11783.566450222443,9523.392299144256
0,0,1,11,0,44,38696.25396526957,48481.909329408765,33676.86635936969
0,0,1,11,0,31,24180.719547433142,1219.527140968028,14511.89672241281
0,0,1,11,1,35,37340.59157515804,33907.69130714488,55092.067648256474
0,0,1,14,0,35,53503.73138887089,51396.51492572896,42632.568902348925
0,0,1,8,0,55,22737.164238486785,22085.228588148748,0.0
1,0,0,11,1,39,17470.358134319195,12355.589683090606,25790.48816371529
0,0,1,12,1,33,9028.533593835833,3002.9256153197894,14809.37510989105
0,0,1,13,1,29,30977.582649943954,40535.421402072694,42692.290069416675
0,0,1,12,1,35,18380.12998027866,23461.912615000896,37367.57079887553
1,0,1,6,0,48,2147.239193170726,1474.745805303086,0.0
1,0,1,6,0,59,13641.19797266142,14041.693953811025,20101.74682603854
0,0,1,12,1,42,50709.25533759801,42250.89179292909,44167.63548317943
0,0,1,14,0,51,39613.34135864767,32318.407952450085,43333.580919555934
0,0,1,14,0,45,24779.76922883744,24258.987314886563,36085.5848387885
0,0,1,13,1,31,22886.70496601918,12535.06589934414,31666.033513345355
0,0,1,13,0,38,22645.921794652462,27343.73477576051,14966.066185671983
0,1,0,11,0,35,31515.40935254508,32918.685792140044,43646.00999298655
1,0,1,11,0,18,20725.420891545236,16138.064210540271,22238.943080068988
0,0,1,10,0,46,10719.104689727857,21073.901364513877,24288.09329485667
0,0,1,9,0,44,34673.909033136304,36050.560274250594,34824.49805661445
0,0,1,18,1,43,43142.63262031017,33222.40611011778,51613.8347199298
0,0,1,16,1,32,22809.494601211703,17584.925753514086,24036.214390200366
0,0,1,13,0,24,1591.08249712404,17291.180206493118,31236.699667260305
1,0,1,11,0,38,24572.22645358085,12628.459536791908,14673.139674613207
1,0,1,10,1,37,10983.012131591346,9795.778616491578,23752.5362947102
1,0,1,7,1,38,29190.068422045813,26552.55699175445,35874.52282330451
0,0,0,13,1,25,7144.441913310564,18010.557538801197,6430.305292714753
0,0,0,11,1,25,15222.448988173528,19478.828640815154,35948.84930324475
0,0,1,15,0,22,37813.46733297503,43350.25726396691,41298.10589966365
0,0,1,12,0,63,34153.33215493406,19953.77102787431,45368.401073334855
0,0,1,11,1,35,16593.44411177977,17299.905189344438,41113.71636939692
1,0,1,14,1,23,4952.570807894535,14533.352178090603,15464.781992926215
0,0,1,13,0,26,26661.86922153037,34476.46233684822,29155.57347298126
0,0,1,20,1,40,28914.093431137564,28373.48386645384,36286.36021375542
0,0,0,11,0,48,26246.799703108634,28477.941141895128,35403.74125500994
0,0,0,19,1,34,27616.430743426034,33798.2308126882,36032.56569053193
0,0,1,17,1,21,32902.41764064769,27548.267556163202,58513.59717387659
0,0,1,15,0,32,11002.407581629557,14314.467070546667,12454.03120056811
0,0,1,9,0,48,9254.771955820694,6930.172173118506,7946.488456795538
0,0,1,11,0,43,19293.327419829227,10712.20072810472,8067.995731996974
0,0,1,16,1,29,0.0,0.0,11958.523624818761
0,0,1,8,0,48,12353.950168298177,14773.413238507655,17685.36293039011
0,0,1,11,0,33,33778.128486306625,39572.78871468732,19909.85748598308
0,0,1,15,0,45,20340.296842335458,31921.838398873817,15482.632682674404
0,0,1,15,1,35,3109.2702712830433,7889.860870531376,20270.484706801846
0,0,1,13,1,34,25765.456819903407,32339.823228802226,28826.69741834468
0,0,1,9,0,31,800.9137058625929,1435.499051032115,0.0
0,0,1,12,1,43,37824.05770784024,42680.76598425769,28232.522014004997
1,0,1,7,1,36,11142.395743736466,7896.04159183861,5175.31756088419
0,0,1,12,0,33,18839.079727614007,7998.367059864135,17203.528398211518
1,0,0,11,1,22,20830.88559032696,22246.419409420763,18993.43642264392
0,0,0,14,0,43,17896.248252179623,22741.658611413575,5069.088721756809
0,0,1,11,0,29,7188.40538856161,12002.966418184775,35022.44502019236
0,1,1,17,1,41,35934.22149900616,25136.077330313066,51459.30796238422
1,0,1,9,1,38,8684.798925739766,0.0,12405.076111554376
1,0,1,9,0,53,27311.075667738434,21700.685051326698,32490.83950540566
0,0,0,13,1,18,23511.745007155507,36235.113475590726,47384.421530829124
1,0,0,8,0,39,0.0,7023.140113812543,14402.44243085135
1,0,1,14,0,37,38980.34490549051,39775.680733058776,45483.781669323434
